,cluster,id_vendedor,estado,qtd_pedidos,dias_sem_vender,receita_total,dias_atividade,datas_distintas_de_venda,%_de_atividade,vendas_por_dia_de_atividade,avaliacao_media,qtd_produtos,media_produtos_por_pedido,media_valor_pedido_sem_frete,media_valor_pedido_com_frete,media_valor_frete,prop_pedidos_atrasados,tempo_de_postagem,Label,Score_0,Score_1
1415,1,"""91f5779a8731baca4809fdeade81803f""",RJ,6,146,1972.0,146,6,0.04,1.0,5.0,6,1.0,328.67,352.83,24.17,0.0,5,1,0.4462,0.5538
1416,1,"""23a0ffca143a15b9b5bbdb7d552f626a""",SP,23,19,3724.0,155,19,0.12,1.21,4.22,24,1.04,161.91,187.3,25.39,0.12,3,0,0.7959,0.2041
1417,1,db2956745b3a8e9f3785c99f34b5d25e,SP,45,23,8261.0,120,39,0.32,1.15,3.75,46,1.02,183.58,204.62,21.04,0.11,0,0,0.6288,0.3712
1418,1,"""4ce8b55b4bfa4659184e7becc1fba3f2""",PR,2,127,199.0,6,2,0.33,1.0,2.5,2,1.0,99.5,129.5,30.0,0.0,3,1,0.0297,0.9703
1419,1,c00396cbdd2e088fe4281baa5920aef1,PR,1,152,831.0,1,1,1.0,1.0,2.5,3,3.0,831.0,903.0,72.0,0.0,0,1,0.0165,0.9835
1420,0,"""66e0557ecc2b4dbea057e93f215f68d8""",SP,30,203,12141.0,265,26,0.1,1.15,4.0,30,1.0,404.7,421.13,16.43,0.27,5,0,0.5449,0.4551
1421,1,"""6dc9bec584588412a6a338830946a3e4""",SP,1,563,280.0,1,1,1.0,1.0,2.5,1,1.0,280.0,365.0,85.0,0.0,15,1,0.0162,0.9838
1422,0,acb6c2ca5c82411c1fdb88d5fd5eb95e,SP,10,33,415.0,532,10,0.02,1.0,3.0,11,1.1,41.5,57.6,16.1,0.0,4,0,0.9401,0.0599
1423,0,"""0b18d63d0cd1d723567903fd34a07df2""",SP,9,82,1679.0,428,9,0.02,1.0,4.62,14,1.56,186.56,216.11,29.56,0.0,5,0,0.5617,0.4383
1424,1,f5fea3ffed6c2e889bab72705557c63a,RJ,1,501,345.0,1,1,1.0,1.0,2.5,1,1.0,345.0,469.0,124.0,1.0,-13,1,0.0379,0.9621
1425,0,"""91f0eec23d4a61d7d7caeefa3f0ad1ca""",SC,11,34,2191.0,539,11,0.02,1.0,2.4,11,1.0,199.18,231.36,32.18,0.27,5,0,0.923,0.077
1426,0,"""95f83f51203c626648c875dd41874c7f""",MG,50,12,3082.0,272,48,0.18,1.04,2.82,65,1.3,61.64,92.64,31.0,0.05,2,0,0.8378,0.1622
1427,1,ec5c1d94df153d473b37f880977ae58e,SP,2,92,199.0,13,2,0.15,1.0,1.67,3,1.5,99.5,141.5,42.0,0.0,10,1,0.0397,0.9603
1428,1,be8e909810184b9b19e886129149d8e5,SP,15,113,630.0,223,15,0.07,1.0,2.5,15,1.0,42.0,56.4,14.4,0.2,3,0,0.6953,0.3047
1429,1,"""3935fe5fe0f82787a9dcb8deb62be09d""",SP,16,10,1683.0,130,14,0.11,1.14,3.57,17,1.06,105.19,131.25,26.06,0.12,4,0,0.8101,0.1899
1430,0,dbbcfe2c8d026742134ac3e28ccde274,PR,4,89,309.0,317,4,0.01,1.0,1.0,4,1.0,77.25,90.75,13.5,0.0,3,1,0.4316,0.5684
1431,1,bba8d0c234a52b87b3957037a215d1a4,GO,1,122,120.0,1,1,1.0,1.0,2.5,1,1.0,120.0,140.0,20.0,0.0,-5,1,0.013,0.987
1432,1,"""7c1fea10b5b006671d608b1d7c446ec4""",SP,14,82,425.0,253,14,0.06,1.0,3.75,14,1.0,30.36,46.36,16.0,0.07,3,0,0.653,0.347
1433,1,c8c1bea22194a4eefa2dc9a9fa89f536,SC,7,31,1266.0,61,4,0.07,1.75,5.0,13,1.86,180.86,222.43,41.57,0.0,4,0,0.5538,0.4462
1434,1,a2a41aedb70551d4a85aa04dc2fced48,SP,2,272,53.0,19,2,0.11,1.0,3.0,2,1.0,26.5,40.0,13.5,0.0,4,1,0.0319,0.9681
1435,1,"""999f6d9a1c7c81f43be44c6b7d076210""",SP,2,547,28.0,39,2,0.05,1.0,2.5,2,1.0,14.0,25.5,11.5,0.0,1,1,0.0464,0.9536
1436,1,"""2c54051840f19eca309a5423cf22df36""",PR,2,152,23.0,122,2,0.02,1.0,5.0,2,1.0,11.5,25.5,14.0,0.0,0,1,0.0761,0.9239
1437,1,"""9ef932e837d8b7f392c0bfee9d359dc2""",SP,1,287,60.0,1,1,1.0,1.0,3.0,1,1.0,60.0,80.0,20.0,1.0,3,1,0.0186,0.9814
1438,1,b5b800c4065bebf4d3442311c9857344,SP,1,125,80.0,1,1,1.0,1.0,2.5,1,1.0,80.0,89.0,9.0,0.0,3,1,0.0166,0.9834
1439,2,"""05feb94f19d094d4b0f9281f0b1d4c99""",SP,6,197,9353.0,188,6,0.03,1.0,5.0,6,1.0,1558.83,1675.17,116.33,0.0,4,1,0.2008,0.7992
1440,1,"""2646baaf662d4d92ac48f047e35db92d""",SP,15,23,1263.0,105,13,0.12,1.15,4.5,18,1.2,84.2,103.33,19.13,0.11,3,0,0.7683,0.2317
1441,1,c240c4061717ac1806ae6ee72be3533b,RJ,1,118,60.0,1,1,1.0,1.0,2.5,1,1.0,60.0,74.0,14.0,0.0,5,1,0.0125,0.9875
1442,1,"""5145090ab595c0d0b8557199f5701fbf""",PR,4,86,1460.0,86,4,0.05,1.0,4.0,4,1.0,365.0,414.75,49.75,0.0,6,1,0.4508,0.5492
1443,1,"""6c6e3d67f969468f3bfd33f827a31222""",PR,5,25,224.0,152,5,0.03,1.0,5.0,6,1.2,44.8,63.4,18.6,0.0,3,0,0.5532,0.4468
1444,1,"""8e34331b7eedd03be4e5d965c1956225""",SP,5,58,145.0,167,5,0.03,1.0,5.0,5,1.0,29.0,42.2,13.2,0.2,2,0,0.5533,0.4467
1445,1,"""65febd49fd28ec955651299159b1f527""",SP,33,12,4137.0,128,29,0.23,1.14,4.44,38,1.15,125.36,154.09,28.73,0.05,3,0,0.75,0.25
1446,1,d94ba08b99bedd6a5f6c875ecc4a6fac,PR,8,402,540.0,107,8,0.07,1.0,5.0,9,1.12,67.5,87.88,20.38,0.0,2,1,0.4859,0.5141
1447,1,"""4b0fdb526525f9890eb145bf1534640e""",SP,18,12,2421.0,179,16,0.09,1.12,4.25,20,1.11,134.5,164.22,29.72,0.0,2,0,0.735,0.265
1448,0,"""48436dade18ac8b2bce089ec2a041202""",SP,134,16,11834.0,522,103,0.2,1.3,4.34,147,1.1,88.31,109.44,21.13,0.07,1,0,0.962,0.038
1449,0,b19f3ca2ea475913750f25a5c37c8d8f,MG,19,27,4176.0,288,18,0.06,1.06,2.62,19,1.0,219.79,272.53,52.74,0.32,-3,1,0.3026,0.6974
1450,1,"""51a04a8a6bdcb23deccc82b0b80742cf""",SP,1,293,168.0,1,1,1.0,1.0,2.5,1,1.0,168.0,200.0,32.0,1.0,-3,1,0.0253,0.9747
1451,1,"""7ab0dd5487bab2dc835337b244f689fb""",SP,1,516,13.0,1,1,1.0,1.0,2.5,1,1.0,13.0,24.0,11.0,0.0,7,1,0.0112,0.9888
1452,1,"""0d83f8e03188682112cc0d93523705cc""",RS,4,224,697.0,69,4,0.06,1.0,1.0,8,2.0,174.25,205.0,30.75,0.5,1,1,0.334,0.666
1453,0,"""94ca168e8bcb407ab85c5da308863027""",SP,5,10,225.0,277,5,0.02,1.0,5.0,5,1.0,45.0,62.4,17.4,0.0,2,0,0.5963,0.4037
1454,0,b2ac621f0d0322434d04a12b078b9369,PR,30,17,9576.0,361,29,0.08,1.03,4.29,30,1.0,319.2,345.2,26.0,0.1,3,0,0.8339,0.1661
1455,1,d650b663c3b5f6fb392b6326366efa9a,SP,57,21,18336.0,254,46,0.18,1.24,4.65,57,1.0,321.68,336.61,14.93,0.07,3,0,0.8663,0.1337
1456,1,"""07de60b03d150fb3ea09eab5da5e4c8b""",SP,9,16,720.0,199,9,0.05,1.0,4.75,9,1.0,80.0,98.89,18.89,0.11,4,0,0.6278,0.3722
1457,1,d8dd176509baa37f359644d082bf7f7b,SP,2,282,198.0,8,2,0.25,1.0,2.0,2,1.0,99.0,114.5,15.5,1.0,-2,1,0.0199,0.9801
1458,0,"""897060da8b9a21f655304d50fd935913""",SP,304,81,21767.0,618,192,0.31,1.58,3.48,413,1.36,71.6,93.11,21.51,0.12,3,0,0.9737,0.0263
1459,0,"""7f152321c60a266edc53af1925ef96c1""",SC,20,32,3920.0,339,20,0.06,1.0,3.12,20,1.0,196.0,223.55,27.55,0.3,2,0,0.7732,0.2268
1460,1,c87abc38c8ed3240861729e1aeadf221,SP,1,250,133.0,1,1,1.0,1.0,2.5,1,1.0,133.0,149.0,16.0,0.0,12,1,0.0162,0.9838
1461,0,"""1f50f920176fa81dab994f9023523100""",SP,1399,6,107132.0,513,385,0.75,3.63,3.99,1932,1.38,76.58,101.74,25.17,0.09,2,0,0.9826,0.0174
1462,1,a154d7316f158bb42e6fa18bbe3afd3a,SP,2,542,140.0,5,2,0.4,1.0,2.5,2,1.0,70.0,95.0,25.0,0.5,5,1,0.0276,0.9724
1463,1,bf961104a38e01b9062ee026bb657dee,SP,4,569,584.0,10,3,0.3,1.33,4.67,4,1.0,146.0,166.0,20.0,0.0,1,1,0.0246,0.9754
1464,1,"""67225bff54a172ff67579aaf583efd78""",PA,8,211,1238.0,143,8,0.06,1.0,4.0,8,1.0,154.75,174.12,19.38,0.12,2,0,0.5953,0.4047
1465,1,d7485b33791774c36108f8c69602d48d,PR,10,40,400.0,111,10,0.09,1.0,3.8,10,1.0,40.0,61.9,21.9,0.1,4,0,0.6245,0.3755
1466,0,dc4a0fc896dc34b0d5bfec8438291c80,SP,225,13,24105.0,564,165,0.29,1.36,3.99,245,1.09,107.13,127.69,20.56,0.07,3,0,0.9666,0.0334
1467,0,"""41ab63a91b8b264e8c8780368bf1dd5b""",MG,12,53,2573.0,279,12,0.04,1.0,3.6,13,1.08,214.42,239.42,25.0,0.0,10,0,0.7378,0.2622
1468,1,cb41bfbcbda0aea354a834ab222f9a59,SP,11,59,3792.0,221,11,0.05,1.0,4.67,11,1.0,344.73,422.73,78.0,0.36,-1,0,0.8023,0.1977
1469,1,"""253c025bab43881055aeecde5e2d8b77""",PR,2,54,95.0,231,2,0.01,1.0,5.0,2,1.0,47.5,62.0,14.5,0.5,4,0,0.7305,0.2695
1470,1,"""039b29ff3b3473435d0cd59040575de9""",SP,9,11,115.0,120,9,0.08,1.0,4.5,9,1.0,12.78,23.67,10.89,0.0,5,1,0.4389,0.5611
1471,0,d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,77,13,13244.0,487,63,0.13,1.22,3.61,80,1.04,172.0,186.86,14.86,0.09,3,0,0.9549,0.0451
1472,0,"""0432ead42b6c8a0bdf68154add917fdf""",SP,82,37,7583.0,483,76,0.16,1.08,4.34,87,1.06,92.48,106.78,14.3,0.03,4,0,0.9681,0.0319
1473,1,"""3a79f35a2344ede41af21267f61d5ec6""",SP,1,289,186.0,1,1,1.0,1.0,2.5,1,1.0,186.0,218.0,32.0,0.0,1,1,0.0186,0.9814
1474,1,f2336e113377dd21c744d9c4fc8293a9,SP,4,353,3563.0,205,4,0.02,1.0,4.0,4,1.0,890.75,940.5,49.75,0.0,1,1,0.2283,0.7717
1475,1,e89c4adbe7b1d0819dbb636e16461cf1,SP,24,17,3182.0,220,23,0.1,1.04,3.91,25,1.04,132.58,151.58,19.0,0.12,5,0,0.6687,0.3313
1476,1,"""5659d77e8d90378e39b960ad5956f64e""",SP,2,163,182.0,193,2,0.01,1.0,2.5,2,1.0,91.0,106.5,15.5,0.5,7,0,0.6611,0.3389
1477,1,"""609e1a9a6c2539919b8205cf7c4e6ff0""",SC,87,10,6607.0,208,70,0.34,1.24,3.37,130,1.49,75.94,106.78,30.84,0.02,2,0,0.8317,0.1683
1478,1,"""761681a821d8275bc79f552116d06869""",SP,3,39,354.0,94,3,0.03,1.0,5.0,3,1.0,118.0,171.33,53.33,0.0,4,0,0.5905,0.4095
1479,2,"""2528744c5ef5d955adc318720a94d2e7""",SP,5,67,6245.0,242,5,0.02,1.0,3.0,5,1.0,1249.0,1301.8,52.8,0.0,3,0,0.5386,0.4614
1480,1,aae5e7b457a3c72ee230a47d98fceda5,PR,5,13,605.0,138,5,0.04,1.0,2.5,7,1.4,121.0,149.4,28.4,0.0,8,0,0.5523,0.4477
1481,2,c4af86330efa7a2620772227d2d670c9,SP,4,80,5396.0,165,4,0.02,1.0,4.33,4,1.0,1349.0,1440.25,91.25,0.0,6,0,0.5262,0.4738
1482,1,b3f19518fcec265b2e97af287725f981,SP,8,376,445.0,157,8,0.05,1.0,3.67,8,1.0,55.62,71.12,15.5,0.0,3,0,0.5179,0.4821
1483,1,"""8eb88b0acb3f90a717ad659221471fa7""",SC,2,211,120.0,137,2,0.01,1.0,4.0,2,1.0,60.0,80.5,20.5,0.0,4,0,0.603,0.397
1484,1,b3e2faf2c1004d674f16a3aa3197f0e1,SP,3,480,60.0,94,3,0.03,1.0,5.0,3,1.0,20.0,31.33,11.33,0.0,3,1,0.2392,0.7608
1485,0,"""0df3984f9dfb3d49ac6366acbd3bbb85""",MG,86,76,9901.0,465,71,0.15,1.21,4.42,88,1.02,115.13,132.37,17.24,0.01,3,0,0.95,0.05
1486,1,"""228e4c1a0be164f613d41c24345f9d2c""",PR,5,24,540.0,96,5,0.05,1.0,5.0,5,1.0,108.0,154.0,46.0,0.0,2,0,0.7057,0.2943
1487,1,f1b93673502375d491780bb49d615dbc,SP,8,16,2640.0,160,8,0.05,1.0,3.0,10,1.25,330.0,370.0,40.0,0.2,2,0,0.5893,0.4107
1488,1,ede0c03645598cdfc63ca8237acbe73d,SP,43,103,2352.0,92,30,0.33,1.43,4.4,47,1.09,54.7,71.23,16.53,0.34,2,0,0.7626,0.2374
1489,1,e9729944ba65dc3ce425e0c5a22ae7b2,RJ,4,86,917.0,38,4,0.11,1.0,3.5,4,1.0,229.25,244.75,15.5,0.25,6,1,0.0233,0.9767
1490,0,"""13d058e4eeac2ce8217660b2f8a05812""",SP,22,44,3740.0,435,21,0.05,1.05,4.62,22,1.0,170.0,211.27,41.27,0.14,3,0,0.798,0.202
1491,1,"""9a03a4e9eb0b947652fae4f6121a3f5e""",SP,7,28,1497.0,216,7,0.03,1.0,4.0,7,1.0,213.86,240.43,26.57,0.14,3,0,0.5597,0.4403
1492,0,"""17a053fcb14bd219540cbde0df490be0""",SP,124,21,40767.0,404,104,0.26,1.19,4.28,149,1.2,328.77,400.06,71.29,0.08,3,0,0.9424,0.0576
1493,1,"""55c26bcb609f480eb7868594245febb5""",SP,6,24,665.0,124,5,0.04,1.2,4.0,6,1.0,110.83,137.67,26.83,0.0,4,0,0.6638,0.3362
1494,1,"""53b0300ca793f9834cd69c0678d35ee8""",SP,5,35,1662.0,255,5,0.02,1.0,5.0,10,2.0,332.4,360.0,27.6,0.0,5,1,0.3052,0.6948
1495,0,"""2bd05d410a8fd26dc4184a15f4f2f588""",MG,6,317,1316.0,268,6,0.02,1.0,5.0,7,1.17,219.33,252.33,33.0,0.0,1,1,0.3744,0.6256
1496,1,"""74871d19219c7d518d0090283e03c137""",SP,6,13,550.0,139,6,0.04,1.0,5.0,7,1.17,91.67,106.33,14.67,0.0,3,0,0.5927,0.4073
1497,1,"""45ba18c210d42734ec52c0c1c574e9ee""",SP,35,11,5102.0,142,25,0.18,1.4,4.56,38,1.09,145.77,172.17,26.4,0.05,3,0,0.8296,0.1704
1498,1,"""32f1bb9dfa65bc7df5c0d9d95a616be4""",SP,4,25,247.0,144,4,0.03,1.0,2.33,5,1.25,61.75,73.75,12.0,0.4,2,0,0.664,0.336
1499,1,"""19d62d484cba71963c93f0f00ab42013""",SC,1,130,140.0,1,1,1.0,1.0,4.0,1,1.0,140.0,163.0,23.0,0.0,0,1,0.0171,0.9829
1500,1,"""85044848b1b767db2a4a58526adef4b4""",SP,4,52,241.0,98,4,0.04,1.0,4.0,4,1.0,60.25,76.5,16.25,0.0,4,1,0.4013,0.5987
1501,1,"""139157dd4daa45c25b0807ffff348363""",SP,1,368,30.0,1,1,1.0,1.0,2.5,1,1.0,30.0,38.0,8.0,0.0,8,1,0.0169,0.9831
1502,0,"""9b00ed88b7fdb95d6ff76e27c1b52d16""",SP,46,58,1570.0,317,42,0.13,1.1,4.52,50,1.09,34.13,46.41,12.28,0.06,3,0,0.831,0.169
1503,1,"""2ea0861cc19e94cad86438c984c52da4""",SP,6,47,166.0,62,5,0.08,1.2,2.67,6,1.0,27.67,37.83,10.17,0.0,4,1,0.3129,0.6871
1504,1,"""5bffbafbb22daf6d3bfc216a46db8708""",RJ,21,435,5240.0,121,20,0.17,1.05,4.4,23,1.1,249.52,271.1,21.57,0.0,4,0,0.6938,0.3062
1505,1,efb628aa07c8ca93d7db0d85b91a4f5a,RJ,1,290,204.0,1,1,1.0,1.0,4.0,1,1.0,204.0,262.0,58.0,1.0,0,1,0.0123,0.9877
1506,1,"""07e8e8fc5222bb358e6f259da3197074""",SP,2,26,52.0,169,2,0.01,1.0,5.0,2,1.0,26.0,37.5,11.5,0.0,2,1,0.4435,0.5565
1507,0,"""02f5837340d7eb4f653d676c7256523a""",PR,30,26,3885.0,281,24,0.09,1.25,4.89,30,1.0,129.5,148.73,19.23,0.03,6,0,0.7225,0.2775
1508,0,"""9baf5cb77970f539089d09a38bcec5c3""",SP,31,29,5990.0,561,29,0.05,1.07,4.57,32,1.03,193.23,210.42,17.19,0.0,8,0,0.9204,0.0796
1509,1,"""7b3447b497e55af8c15fc7bd89d7b81a""",SP,1,290,50.0,1,1,1.0,1.0,2.5,1,1.0,50.0,71.0,21.0,0.0,-4,1,0.0114,0.9886
1510,0,"""38874e327ce94d11390b96eb42d61928""",SP,6,310,3780.0,386,6,0.02,1.0,4.67,6,1.0,630.0,693.33,63.33,0.17,-9,1,0.1518,0.8482
1511,1,"""0ec28cec4046a4a199b6de9b4c891d97""",GO,3,108,297.0,25,3,0.12,1.0,5.0,4,1.33,99.0,118.0,19.0,0.0,2,1,0.0404,0.9596
1512,1,e1bed63d68ac36fe1f3061befe196af5,SP,1,581,199.0,1,1,1.0,1.0,2.5,1,1.0,199.0,217.0,18.0,0.0,3,1,0.0175,0.9825
1513,1,"""8ccf3cf69651cc1d8a02c8bfaf3b8568""",SP,2,480,250.0,20,2,0.1,1.0,4.0,2,1.0,125.0,144.0,19.0,0.5,2,1,0.037,0.963
1514,0,"""082e0bf4cb865a6533b1e8e498cc0255""",SP,11,17,2073.0,291,10,0.03,1.1,3.33,23,2.09,188.45,278.45,90.0,0.13,4,0,0.6045,0.3955
1515,0,e9779976487b77c6d4ac45f75ec7afe9,SP,645,6,42126.0,546,343,0.63,1.88,4.09,739,1.15,65.31,80.77,15.45,0.07,3,0,0.9553,0.0447
1516,0,e96498ed8daaa3e9c23f7a62da76591c,SP,34,45,9619.0,282,30,0.11,1.13,4.0,34,1.0,282.91,303.85,20.94,0.15,3,0,0.8063,0.1937
1517,1,"""1e483cc5c76fef08d3ca05f9a8af7d01""",SP,9,473,167.0,99,9,0.09,1.0,4.0,10,1.11,18.56,30.11,11.56,0.0,3,1,0.3924,0.6076
1518,0,"""1a3df491d1c4f1589fc2b934ada68bf2""",SC,160,19,22488.0,474,121,0.26,1.32,4.31,171,1.07,140.55,166.04,25.49,0.05,4,0,0.9517,0.0483
1519,0,"""3df020b72d3d44b3af9d110fa3940b65""",SP,55,14,5050.0,403,49,0.12,1.12,3.58,101,1.84,91.82,122.96,31.15,0.12,3,0,0.8126,0.1874
1520,0,"""8b2492b7ff4468839593fafeed55bad9""",RJ,29,35,3656.0,336,29,0.09,1.0,4.06,45,1.55,126.07,149.31,23.24,0.11,2,0,0.8355,0.1645
1521,0,"""6219ba2359cfb97f2e38fd4c321eb309""",SP,5,66,343.0,284,5,0.02,1.0,4.5,5,1.0,68.6,85.4,16.8,0.6,-9,0,0.6151,0.3849
1522,0,abe42c5d03695b4257b5c6cbf4e6784e,RJ,49,29,17000.0,340,47,0.14,1.04,3.54,49,1.0,346.94,366.24,19.31,0.16,3,0,0.7754,0.2246
1523,1,"""2ef086a599b597572aca4433b7ed6b3d""",SC,1,235,49.0,1,1,1.0,1.0,5.0,1,1.0,49.0,64.0,15.0,0.0,5,1,0.0116,0.9884
1524,1,"""1dfe5347016252a7884b694d4f10f5c4""",SP,20,146,1633.0,163,16,0.1,1.25,3.33,26,1.3,81.65,102.65,21.0,0.23,3,0,0.7466,0.2534
1525,1,"""9c1c0c36cd23c20897e473901a8fb149""",SP,6,11,545.0,98,6,0.06,1.0,5.0,7,1.17,90.83,119.5,28.67,0.0,3,0,0.6475,0.3525
1526,1,"""4b1eaadf791bdbbad8c4a35b65236d52""",SP,5,534,960.0,166,4,0.02,1.25,1.0,5,1.0,192.0,205.8,13.8,0.2,1,1,0.3316,0.6684
1527,1,c04d70d515d15a7e3db3a73320598566,RJ,3,294,159.0,174,3,0.02,1.0,5.0,4,1.33,53.0,72.0,19.0,0.0,4,1,0.3719,0.6281
1528,1,b05b432bf68945d4d9783f9e3ca29ee8,SP,2,355,225.0,3,2,0.67,1.0,2.5,2,1.0,112.5,125.5,13.0,0.0,5,1,0.0152,0.9848
1529,1,"""3c4e0452bff7a2a788179488d3d77032""",PR,32,164,3750.0,107,26,0.24,1.23,2.7,36,1.12,117.19,136.06,18.88,0.03,5,0,0.5634,0.4366
1530,2,f6122bc84774df1b372bdb3bb88ddb9f,SP,3,166,4800.0,169,3,0.02,1.0,1.0,3,1.0,1600.0,1624.67,24.67,0.33,3,1,0.2667,0.7333
1531,1,"""186cdd1b2df32caa72cfb410bba768d3""",SC,6,27,1342.0,89,6,0.07,1.0,5.0,6,1.0,223.67,268.5,44.83,0.0,19,0,0.5032,0.4968
1532,1,edf3fabebcc20f7463cc9c53da932ea8,SP,1,104,220.0,1,1,1.0,1.0,2.5,1,1.0,220.0,244.0,24.0,1.0,4,1,0.0201,0.9799
1533,0,"""3481aa57cd91f9f9d3fa1fa12d9a3bf7""",SP,24,377,1724.0,321,22,0.07,1.09,4.0,24,1.0,71.83,103.54,31.71,0.0,0,1,0.3049,0.6951
1534,1,"""2e0dba2da448400b1c11d7b4b22f32a4""",SP,7,469,237.0,102,7,0.07,1.0,2.0,13,1.86,33.86,58.43,24.57,0.0,3,0,0.5337,0.4663
1535,1,"""557f22c76691849db52d2abccf0015d0""",GO,12,355,800.0,128,10,0.08,1.2,3.0,13,1.08,66.67,92.42,25.75,0.0,7,0,0.5515,0.4485
1536,1,e84ad2127668df3aafc6b73531a0beb8,SP,19,26,987.0,240,18,0.08,1.06,4.38,23,1.21,51.95,66.84,14.89,0.04,3,0,0.6589,0.3411
1537,1,"""81ed90f07c0bacb7594940ba2ef676aa""",MG,2,296,224.0,16,2,0.12,1.0,2.5,2,1.0,112.0,128.5,16.5,0.0,0,1,0.0226,0.9774
1538,1,ab27bbbad5239bc31a34709275a70db4,SP,3,60,384.0,248,3,0.01,1.0,5.0,11,3.67,128.0,162.33,34.33,0.0,0,1,0.0246,0.9754
1539,0,a3a38f4affed601eb87a97788c949667,SC,251,10,26313.0,688,190,0.28,1.32,4.44,260,1.04,104.83,125.49,20.66,0.05,3,0,0.9549,0.0451
1540,1,"""62c50c1af4dfdc4149d25c5222043d39""",SP,12,498,2326.0,200,12,0.06,1.0,3.25,17,1.42,193.83,217.42,23.58,0.0,1,0,0.7313,0.2687
1541,1,"""5db42a6cd9bf1bf0d3aab9582767f168""",ES,1,121,200.0,1,1,1.0,1.0,2.5,1,1.0,200.0,219.0,19.0,0.0,2,1,0.0167,0.9833
1542,0,"""7a241947449cc45dbfda4f9d0798d9d0""",MG,56,28,7435.0,515,49,0.1,1.14,3.43,66,1.18,132.77,166.18,33.41,0.06,33,0,0.9509,0.0491
1543,0,"""95e03ca3d4146e4011985981aeb959b9""",RJ,172,19,10976.0,457,125,0.27,1.38,4.08,192,1.12,63.81,82.5,18.69,0.03,8,0,0.7596,0.2404
1544,1,f9d010e39375d9c91dce3f40b73a2f84,SP,4,41,1212.0,158,4,0.03,1.0,1.0,5,1.25,303.0,337.25,34.25,0.4,3,0,0.6391,0.3609
1545,0,abcd2cb37d46c2c8fb1bf071c859fc5b,MT,44,23,4822.0,440,43,0.1,1.02,4.16,51,1.16,109.59,139.14,29.55,0.04,3,0,0.8416,0.1584
1546,0,"""712e6ed8aa4aa1fa65dab41fed5737e4""",SC,77,107,39385.0,465,61,0.13,1.26,3.69,85,1.1,511.49,599.22,87.73,0.21,2,0,0.9756,0.0244
1547,0,a3082f442524a1be452e3189e003b361,SP,3,25,302.0,396,3,0.01,1.0,4.33,4,1.33,100.67,133.33,32.67,0.0,1,1,0.4058,0.5942
1548,1,"""0a82f5fb06a4fe4ac2cf7cb412ec71b8""",SP,2,156,462.0,57,2,0.04,1.0,5.0,2,1.0,231.0,242.5,11.5,0.0,1,1,0.1362,0.8638
1549,1,a7c53f6b3b61adbdaa99dda97e8cbd56,SP,1,546,99.0,1,1,1.0,1.0,4.0,1,1.0,99.0,110.0,11.0,0.0,2,1,0.0195,0.9805
1550,0,f5a590cf36251cf1162ea35bef76fe84,SP,113,14,51233.0,509,98,0.19,1.15,4.23,118,1.04,453.39,490.0,36.61,0.1,3,0,0.9758,0.0242
1551,1,fc38b5dceee1a730fad8853453437fbd,SP,5,258,121.0,259,5,0.02,1.0,5.0,5,1.0,24.2,36.2,12.0,0.0,3,0,0.5709,0.4291
1552,1,"""4a1f694197d05fe70026b016a7316b41""",SP,14,21,908.0,178,14,0.08,1.0,5.0,23,1.64,64.86,91.21,26.36,0.04,3,0,0.7786,0.2214
1553,0,"""9df5750209b83567ec144eb299d7d634""",RS,11,45,4917.0,651,11,0.02,1.0,5.0,11,1.0,447.0,470.64,23.64,0.09,1,0,0.9002,0.0998
1554,1,"""87e24fc7052259b1f7f607d61c10d8be""",SP,7,20,7074.0,92,7,0.08,1.0,4.0,7,1.0,1010.57,1041.14,30.57,0.14,0,1,0.1728,0.8272
1555,2,e2a1ac9bf33e5549a2a4f834e70df2f8,SP,5,422,15000.0,123,5,0.04,1.0,5.0,5,1.0,3000.0,3040.0,40.0,0.0,1,1,0.3025,0.6975
1556,1,ecccfa2bb93b34a3bf033cc5d1dcdc69,PR,12,692,1122.0,27,7,0.26,1.71,2.29,16,1.33,93.5,111.25,17.75,0.25,-18,1,0.0362,0.9638
1557,1,dd88d13bea9e4c2bf47daf224f8141e5,RS,1,146,458.0,1,1,1.0,1.0,2.5,1,1.0,458.0,487.0,29.0,0.0,4,1,0.0261,0.9739
1558,1,"""8378eb36b6b70c5734e83ad7b8cdc3b7""",SC,7,60,1715.0,198,7,0.04,1.0,5.0,13,1.86,245.0,279.29,34.29,0.23,2,0,0.7831,0.2169
1559,1,"""75fdd0a732287f9497b179f6bd445d32""",SP,1,349,60.0,1,1,1.0,1.0,2.5,1,1.0,60.0,76.0,16.0,0.0,8,1,0.0125,0.9875
1560,2,"""8ec76bb0965af3f007692b26fa9d6623""",SC,1,289,1999.0,1,1,1.0,1.0,5.0,1,1.0,1999.0,2029.0,30.0,0.0,3,1,0.021,0.979
1561,1,fec6275253471ace26d209bbaa64cd0f,RJ,9,59,2840.0,166,9,0.05,1.0,4.2,10,1.11,315.56,355.33,39.78,0.0,3,0,0.6792,0.3208
1562,1,e5f9e61ceb5f523cc966e0f34095032f,SC,4,186,2238.0,235,4,0.02,1.0,5.0,4,1.0,559.5,588.5,29.0,0.25,0,1,0.1709,0.8291
1563,1,"""9c57bc60cfad5ee62d35d3f1ce4593a1""",PR,1,490,180.0,1,1,1.0,1.0,2.5,1,1.0,180.0,195.0,15.0,1.0,-15,1,0.0108,0.9892
